user_agent_sk,ua_hash,user_agent,agent_type,browser_name,browser_version,operating_system,device_type
1198,ca274d69c66b25d0e9a184e7cc5452ec9130cf6b0f1561054531c776af3133cf,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+WOW64;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+InfoPath.2;+.NET+CLR+3.0.30729),Browser,IE,8.0,Windows,Desktop
1199,ca404add21bd9ebb130cf92035e737b6daf9ba9ee3c98bc12d3417d5454abc54,Mozilla/5.0+(compatible;+YandexImages/3.0;++http://yandex.com/bots),Crawler,YandexImages,3.0,Other,Bot
1200,cafc87404f9c8b55502444fb490c4d71ed8258c258da1c36d183434d8d82f5a7,Mozilla/5.0+(compatible;+YandexFavicons/1.0;++http://yandex.com/bots),Crawler,YandexFavicons,1.0,Other,Bot
1201,cc75bbaa8d45ee7c396920a3e39a995f17042200c801aec0b60af3f738af9d5e,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729),Browser,IE,8.0,Windows,Desktop
1202,cdc3ee443cc0f648605b4f80c0cbbf422f622516539b2644c518a628f735c6c3,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.6;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+.NET4.0C),Browser,IE,8.0,Windows,Desktop
1203,cdd6703b34bbad7e8fb2d1cb7977ab6835c5b5e49c74bea8f6f1fbf42b239aaf,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+WOW64;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+InfoPath.2;+.NET+CLR+3.5.21022;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618),Browser,IE,8.0,Windows,Desktop
1204,cde4404285eb6e379ffaa6cfb30eb149235ac7ad0995bedddd3eab7d76a1f9db,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET4.0C;+.NET+CLR+3.0.30729),Browser,IE,8.0,Windows,Desktop
1205,ce563ee45ce378c64acce302a8ef2e36a16295bbc3c038c8e21dc3461393835a,Mozilla/5.0+(compatible;+Dow+Jones+Searchbot),Crawler,Dow Jones Searchbot,Unknown,Other,Bot
1206,ceb414333da49c09a330ef8dd320226e29e0317a3950dc7e6fe4cc6d12192085,Mozilla/5.0+(compatible;+Purebot/1.1;++http://www.puritysearch.net/),Crawler,Purebot,1.1,Other,Bot
1207,d007d1763411c113b7d359e3d6d83bedf8e97ef10102586b1b830bdf329e0ba0,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SIMBAR={26C2D48E-6D71-4764-89B1-F81555024D0F};+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+Tablet+PC+2.0),Browser,IE,8.0,Windows,Desktop
1208,d022fcd5caed08909d551915da2a087caa141ef98b8474aebebd4c9e95a3f6bc,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+.NET4.0C;+.NET4.0E),Browser,IE,8.0,Windows,Desktop
1209,d073ecefda085ef5a6b71763f6b50c77f33ef99b180f71983df2fe7f1a259bb7,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.2;+Tablet+PC+2.0;+AskTB5.6),Browser,IE,8.0,Windows,Desktop
1210,d0767b0a9b7ae7050dd146e831a3f06823b3f341ac84a829e905b6b3e44e1fe3,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6;+SLCC1;+.NET+CLR+2.0.50727;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729),Browser,IE,8.0,Windows,Desktop
1211,d0d955f72828d71490d5dfa2a14f1b2c9b1d74cd95df7ac900db58849bdf359f,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.5;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+.NET4.0C),Browser,IE,8.0,Windows,Desktop
1212,d0ed0f12ff257ec22aa0c3cebb579498d777eb8803cf03f67b0964cebe7078d9,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+InfoPath.2),Browser,IE,8.0,Windows,Desktop
1213,d39bd34051ce79d0e70167745d38e1993df7335fa8e127313d62760809b90bbc,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C;+AmSavS),Browser,IE,8.0,Windows,Desktop
1214,d443d57c7bc19be6181823ff4b5f967af874650427888788bffd0ba9bf117d4a,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+MDDC;+InfoPath.2;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+.NET4.0C),Browser,IE,8.0,Windows,Desktop
1215,d67e61b6f7c683d17b418ed62563936a0e57eeabc29e76c0c35206b342eac9b0,"Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+AskTB5.6),gzip(gfe)+(via+translate.google.com)",Browser,IE,8.0,Windows,Desktop
1216,d6be4ec6ee4be1f0d370b7f9680139c7ed6a32903ee682c4bdda52390ed677d4,"Mozilla/5.0+(Linux;+U;+Android+2.1-update1;+en-tw;+HTC+Hero+Build/ERE27)+AppleWebKit/530.17+(KHTML,+like+Gecko)+Version/4.0+Mobile+Safari/530.17",Browser,Android,2.1,Android,Mobile
1217,d7303f26c5a8f699a1b45bc4d3484df1f05ca7b5c8a23d7d21cfd5d31829f25e,Mozilla/5.0+(compatible;+NetcraftSurveyAgent/1.0;++info@netcraft.com),Browser,Other,Unknown,Other,Other
1218,d73ae4c2fb9b8f79d6925d9ad432dbefbf89ec4565a65653dcfb421b2d02ccc9,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+eSobiSubscriber+2.0.4.16;+InfoPath.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618),Browser,IE,8.0,Windows,Desktop
1219,d795e1d0910b7a13d753fe8139bf0a9d2e57c20095ac2650eecbe77d6a707930,Mozilla/5.0+(compatible;+discobot/1.1;++http://discoveryengine.com/discobot.html),Crawler,discobot,1.1,Other,Bot
1220,d9c92a2cbb5a91401e15e25a0f2cd68824b8345c004700ed0e35f6b09364680d,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0)+chromeframe/5.0.375.62,Browser,Chrome Frame,5.0.375,Windows,Desktop
1221,db079dcfa27e87ffd8b9ad37cae9cecb5efc4e77ee25afcb52386b7a8823adb1,"Mozilla/5.0+(iPhone;+U;+CPU+iPhone+OS+4_3_1+like+Mac+OS+X;+en-us)+AppleWebKit/533.17.9+(KHTML,+like+Gecko)+Version/5.0.2+Mobile/8G4+Safari/6533.18.5",Browser,Mobile Safari,5.0.2,iOS,Mobile
1222,dba587a4e74da44d078a598c2229178d3eb3307d233d99bbe10e72c2c3e06035,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C;+AskTbFWV5/5.11.3.15590),Browser,IE,8.0,Windows,Desktop
1223,e1c4bbc7954f6ebba2b22f8116d3e63d93fa3808b05e7aaf25c21221cb2d24e4,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.2;+AskTB5.6),Browser,IE,8.0,Windows,Desktop
1224,e1f97ba8b524fa2dc81bd8b8f312d2e9aff346314b9294b53bd17a3c32373fef,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.4;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0),Browser,IE,8.0,Windows,Desktop
1225,e3a544ea2ad2e0b93c4bc03f774d86472e58191d15f326944e3f44c0baadf8c6,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+AskTB5.6),Browser,IE,8.0,Windows,Desktop
1226,e5365ee5762c9b4d05f8048bf7995ddaa350519662a10ece32bb15cd45d0b675,Mozilla/5.0+(compatible;+discobot/1.1;++http://discoveryengine.com/discobot.html,Crawler,discobot,1.1,Other,Bot
1227,e58edeefb22d2187bfff2328fab5aac9076af1b35c954953381041c68ce8081b,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+CPNTDF;+.NET4.0C),Browser,IE,8.0,Windows,Desktop
1228,e58f1230f9d8b62d9afe6a8ad0dd30f2a89c97cab1b2d8a31cac39cad8403a82,Mozilla/5.0,Browser,Other,Unknown,Other,Other
1229,e653a3cfbc359b98e726d1d4db2cd07b6bf98f93f9ed484bde9f75f9abda815b,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.6;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.21022;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+InfoPath.1),Browser,IE,8.0,Windows,Desktop
1230,e97c84fcf9f484fdbc3c91e8af28acc9a1fc573c95aa72b40064a725d0e9e989,Mozilla/5.0+(compatible;+MJ12bot/v1.3.3;+http://www.majestic12.co.uk/bot.php?+),Crawler,MJ12bot,1.3.3,Other,Bot
1231,ea85ef02b22b83be81d5949b318e6e337646a247ce1ec6efb7a18f92b67fbbe3,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Win64;+x64;+Trident/4.0;+.NET+CLR+2.0.50727;+SLCC2;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+Creative+AutoUpdate+v1.40.01),Browser,IE,8.0,Windows,Desktop
1232,efb0734ecc9d84928059a75c5038a50b5a9364ebd0802b973448fc53cb133b73,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+MDDC),Browser,IE,8.0,Windows,Desktop
1233,f115b7c8b04304e295b4cd2752b6e971d96bf5464499bf98e3c42fa853d2f5b0,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.2;+.NET4.0C),Browser,IE,8.0,Windows,Desktop
1234,f1bdd77fa1ceaffd7323737d9e07b8743095b1d92ca7d615931a74ff23bf304b,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+.NET4.0C;+InfoPath.2),Browser,IE,8.0,Windows,Desktop
1235,f34b269a0996cb407e931805ffac0071bb5077f906a155c42b78b7a4bb2794b4,Mozilla/5.0+(compatible;+Google+Desktop),Browser,Other,Unknown,Other,Other
1236,f4d4deb25d6435d96ca5289e6b32a613fd1b5e21145ab26340f6effb41dfb08f,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+HPNTDF;+AskTbATU3/5.11.3.15590;+InfoPath.2),Browser,UC Browser,5.11.3,Windows,Desktop
1237,f505e041903d697198149afd6fd29d275d8ef296c0b331765c601e8b3458f55d,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+1.1.4322;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+OfficeLiveConnector.1.4;+OfficeLivePatch.1.3),Browser,IE,8.0,Windows,Desktop
1238,f5b0d0f265747079ce7c5ae80f203b685a254e216930aaae5257a28a2d04a3cc,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+InfoPath.1;+.NET+CLR+1.1.4322;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729),Browser,IE,8.0,Windows,Desktop
1239,f714e3421ccc4e31c240f9a3bfe1018820593ae4943848e82fb5d09f5515c587,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+Ant.com+Toolbar+1.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0),Browser,IE,8.0,Windows,Desktop
1240,f7f885fe9504490f0c3a3b70b5e3b899fb4a26e06d721d726aa9c6893359a98e,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB0.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C),Browser,IE,8.0,Windows,Desktop
1241,f846ac5b985e950feacb941188e51605e16a587de0dfcce68f7db53e7b427ee6,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618),Browser,IE,8.0,Windows,Desktop
1242,f8ca6ce5d15672538de54f8717edebd4b1c782eb5fd2e10438359525a4cc1672,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+HPDTDF;+.NET4.0C),Browser,IE,8.0,Windows,Desktop
1243,fafd139f67c4f6c31f7611248d8ea076b63bc735389844450ca3bd677eb37faa,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+WOW64;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+1.1.4322;+InfoPath.2;+.NET+CLR+3.0.30618;+.NET+CLR+3.5.30729),Browser,IE,8.0,Windows,Desktop
1244,fb53ddfbd2d0b6acef491309bbece807bfdda3fff82eee09348bbd5ff74e3a59,Mozilla/5.0+(compatible;+spbot/2.0;++http://www.seoprofiler.com/bot/+),Crawler,spbot,2.0,Other,Bot
1245,fb5635c1187284806276a511a2a6be693af90ee15861e2c809b035081ef64f2d,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+MDDC),Browser,IE,8.0,Windows,Desktop
1246,fd1b79a8aacf79c01a0c48c1fa256d61b7f19a7c9c6db86b71461d9c5259ecd2,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Win64;+x64;+Trident/4.0;+GTB6;+.NET+CLR+2.0.50727;+SLCC2;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0),Browser,IE,8.0,Windows,Desktop
1247,fd5db14e2556e72a6e5d72599d595594bd759d96072e64fc97337c011df05bca,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET+CLR+1.1.4322),Browser,IE,8.0,Windows,Desktop
1248,fe29f928cfd47d3087f7086b30319adb949707fefa246abc754225d009c3974e,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.6;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+InfoPath.2;+.NET4.0C;+msn+OptimizedIE8;DEDE),Browser,IE,8.0,Windows,Desktop
1249,ff48395b9c88365eb892aad694adfb38e0cb811126478e0cb932be5c90917087,Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.2;+Tablet+PC+2.0),Browser,IE,8.0,Windows,Desktop
1250,ff9338e6eccee5e36920b269d8d0d9c89df668b6a367298e50b91d462d65c6b0,"Mozilla/5.0+(en-us)+AppleWebKit/525.13+(KHTML,+like+Gecko;+Google+Wireless+Transcoder)+Version/3.1+Safari/525.13,Mozilla/5.0+(en-us)+AppleWebKit/525.13+(KHTML,+like+Gecko;+Google+Wireless+Transcoder)+Version/3.1+Safari/525.13",Browser,Safari,3.1,Other,Other
1251,00f86b61aaf48ba924adb0581d33b2c3c871438a6925db29abe58f7b19eddd17,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+de;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13,Browser,Firefox,3.6.13,Windows,Desktop
1252,028c07413ea8367662c2c34d7ce8cf1448771107951c623439a22858b49c20d2,Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.5;+en-US;+rv:1.9.1.6)+Gecko/20091201+Firefox/3.5.6,Browser,Firefox,3.5.6,Mac OS X,Desktop
1253,035ce5572a1e2af59a0a0db8ead7229eb453e6ca7d0fbf34a50f9bd613944c82,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+de;+rv:1.9.0.19)+Gecko/2010031422+Firefox/3.0.19,Browser,Firefox,3.0.19,Windows,Desktop
1254,03a521c3470f954835257d7f21d8ca2833bb072f883ef02c9d2ef36cf7bcdb80,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_3;+en-us)+AppleWebKit/531.22.7+(KHTML,+like+Gecko)+Version/4.0.5+Safari/531.22.7",Browser,Safari,4.0.5,Mac OS X,Desktop
1255,045f46422e759e334dc9e3cb1f854d89d81b637d617d91ca037fb25d09394e65,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6;+en-us)+AppleWebKit/531.9+(KHTML,+like+Gecko)+Version/4.0.3+Safari/531.9",Browser,Safari,4.0.3,Mac OS X,Desktop
1256,047f74894a7f71a7e6d53790c8574eabd00dbad1766c6896ef4b9450150f0f74,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+bg;+rv:1.9.2.12)+Gecko/20101026+AskTbSTC/3.9.1.14019+Firefox/3.6.12,Browser,Firefox,3.6.12,Windows,Desktop
1257,0a14e8ae3a0466279f2c2827107694056d542115dcbb525ca8100839834ba942,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_5_8;+sv-se)+AppleWebKit/531.9+(KHTML,+like+Gecko)+Version/4.0.3+Safari/531.9",Browser,Safari,4.0.3,Mac OS X,Desktop
1258,0e76406284744afa763b16e766aba93758bcc086487c581bbd0ffeda04d15fa5,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+de;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+(+.NET+CLR+3.5.30729),Browser,Firefox,3.6.12,Windows,Desktop
1259,0e8bd737c1117d7c152dfad217efdee62b0356b882c860ff7287cb5bfbd9aa12,Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.6;+en-US;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+GTB7.1,Browser,Firefox,3.6.3,Mac OS X,Desktop
1260,1021299f74cf966736dbda023e68b0a689cbe49fb54dae209732a6a0a19fc391,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en;+rv:1.8.1.8)+Gecko/20071008+Firefox/2.0.0.8,Browser,Firefox,2.0.0,Windows,Desktop
1261,11088e1565eeef4ff46a4847f27b895ec53df675512931467be6bd820f6f7130,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-GB;+rv:1.9.0.18)+Gecko/2010020220+Firefox/3.0.18+(+.NET+CLR+3.5.30729),Browser,Firefox,3.0.18,Windows,Desktop
1262,1238c517ca262ce33f4e9f79937f5c2ba9b068b651b5053bf577fe2c720a0b8c,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+GTB7.0,Browser,Firefox,3.6.3,Windows,Desktop
1263,1305c19c9e775e7d69f6fe498486fe3f31b634d1151abba572fc9cff782a08cf,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+bg;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,Browser,Firefox,3.6.3,Windows,Desktop
1264,141d95cc7662c5191f18ea3ffebcf72d0def23c9fa64d9cd9415f38ced1cc8b6,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_6;+es-es)+AppleWebKit/533.19.4+(KHTML,+like+Gecko)+Version/5.0.3+Safari/533.19.4",Browser,Safari,5.0.3,Mac OS X,Desktop
1265,153bfadb99841e478f532237b69a141127b59eaee2cb302f59bd5333b692e63d,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/532.5+(KHTML,+like+Gecko)+Chrome/4.1.249.1045+Safari/532.5",Browser,Chrome,4.1.249,Windows,Desktop
1266,15c268bc044ab92446b2f4ba560b4cd5f000c86dfee543dbea134f896f5ab59c,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+de;+rv:1.9.2.8)+Gecko/20100722+Firefox/3.6.8,Browser,Firefox,3.6.8,Windows,Desktop
1267,15f35abd968b3613233e0fe68df37f94f56b89abaa0f32f7633af8a7f9f3f879,"Mozilla/5.0+(Macintosh;+U;+PPC+Mac+OS+X+10_5_8;+fi-fi)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10",Browser,Safari,4.0.4,Mac OS X,Desktop
1268,16d4b7d0bf50291fabe6f8a6129d138893029cedfa8c3de1a42c65c9d33287dc,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+de;+rv:1.9.1.7)+Gecko/20091221+Firefox/3.5.7+(.NET+CLR+3.5.30729),Browser,Firefox,3.5.7,Windows,Desktop
1269,16ddd76370a8d092d0bff06e4d877ba336023244babdf9706c81bdc65b17fc59,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+nl-nl)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10",Browser,Safari,4.0.4,Mac OS X,Desktop
1270,1a1d54207144746f1cdebc073e94d15fe31c5803f82f9c27367c57014ef9cc47,Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-GB;+rv:1.9.1.7)+Gecko/20091221+Firefox/3.5.7+(.NET+CLR+3.5.30729),Browser,Firefox,3.5.7,Windows,Desktop
1271,1a5d57c1777f1b3b7815a5f7e295cf683f0ef172c7e9abbdda17c09996097021,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_4;+nl-nl)+AppleWebKit/533.18.1+(KHTML,+like+Gecko)+Version/5.0.2+Safari/533.18.5",Browser,Safari,5.0.2,Mac OS X,Desktop
1272,1ce63732baa19a8898c12c8aa6d27a7f9cd67a7a67b946c8315bd0643cac6100,"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_5_8;+en-US)+AppleWebKit/534.16+(KHTML,+like+Gecko)+Chrome/10.0.648.205+Safari/534.16",Browser,Chrome,10.0.648,Mac OS X,Desktop
1273,1d715622e1697b9f2ff84f88f276fb11674dea8ef1930f94844c84bf22501242,Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.5;+en-US;+rv:1.9.2.8)+Gecko/20100722+Firefox/3.6.8,Browser,Firefox,3.6.8,Mac OS X,Desktop
1274,1e2dcd301780e5d523477a4b86b672a9c5e133629af5a7807de85b0c8f0b8e49,Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.4;+en-GB;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6,Browser,Firefox,3.6.6,Mac OS X,Desktop
1275,1ef49c7bc469805012cae18cc07b1b1f83c170401a2dabf26ccae4019633b526,Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.6;+en-US;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13,Browser,Firefox,3.6.13,Mac OS X,Desktop
1276,1f75407401f789dc18d99c4b3c7471bb670d6fbdf498d35f23131c6146461232,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/534.3+(KHTML,+like+Gecko)+Chrome/6.0.472.55+Safari/534.3",Browser,Chrome,6.0.472,Windows,Desktop
1277,211728883c48316f5508708b49e0d11a02e068753a6a3091aa081dcd7fa3888a,"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/534.10+(KHTML,+like+Gecko)+Chrome/8.0.552.215+Safari/534.10,gzip(gfe)+(via+translate.google.com)",Browser,Chrome,8.0.552,Windows,Desktop
