geolocation_sk,geo_hash,country,region,city,latitude,longitude,isp
1329,7A28D60FDE60DA14D3314B22BA182522C057657D7C564316CFC5D212B7C3494E,United States,Iowa,Ames,42.05139923095703,-93.69080352783203,ICS Advanced Technologies
1330,610C3011C81E3C45E9221479F0692D1D7F6865D732F0C525B3653BE8E7A8B0E1,United States,Iowa,Ankeny,41.713600158691406,-93.62210083007812,"CenturyLink Communications, LLC"
1331,3EB2FA7DDDF394841B96A4A3AACD939ECF68E83E047AC5CD018EE9A4B2223A1C,United States,Kansas,Emporia,38.403900146484375,-96.18170166015625,Valu-Net LLC.
1332,EBD4DB6989EC8FC0C8E3534B7A937A81070A7D74DCAA1203B5B45C846E2DD272,United States,Kansas,Spring Hill,38.743099212646484,-94.82550048828125,Brightspeed
1333,1A51B435FD6651A53FBDED8C78DBD928EF75B5F07B2C4BB1949799BCA3EA75A0,United States,Kentucky,Elizabethtown,37.6875,-85.87470245361328,"Comcast Cable Communications, LLC"
1334,706578B9B2EAB64D81934A10ACB4074E2E2BADD245D9BC964BE6D3B75EE1FAFE,United States,Kentucky,London,37.153099060058594,-84.09860229492188,Charter Communications Inc
1335,ED87B14280C6D42E9B245D2DB08B3A13E0222DD808ACD9452E7AD55A3D3EF03D,United States,Kentucky,Murray,36.6088981628418,-88.3031005859375,Murray Electric System
1336,7F15CDC63D6CA90BCF9FF991422E2D6DC4283FD4B272AD569FED4FBD707239C9,United States,Kentucky,Pikeville,37.51969909667969,-82.52279663085938,Optimum
1337,4BF8620CD04190A33950D6677FA482142CFC27EC8CE72B98087792F93DF2808B,United States,Kentucky,Winchester,37.98509979248047,-84.17240142822266,"AT&T Enterprises, LLC"
1338,22C1B8A541E3A938C3867EAFA120A77BD960C9964C59B3FB7C620A165AFF6E00,United States,Louisiana,Kenner,30.024900436401367,-90.25260162353516,Cox Communications Inc.
1339,5D9A284B440BE168FF2861488D2277663F271BD1A74496482497882CE03CFE0E,United States,Louisiana,Mandeville,30.358200073242188,-90.056396484375,"AT&T Enterprises, LLC"
1340,66A66777B9BF10D992EC6D46D229D2B50208CFCA420186491575637245E2F1CE,United States,Louisiana,Slidell,30.268600463867188,-89.72899627685547,Charter Communications LLC
1341,77ABF06D0D9BF0B796C924F429727C62285B382B0C528C5D128A2BB3E63107D6,United States,Maryland,Baltimore,39.26449966430664,-76.62239837646484,"Comcast Cable Communications, LLC"
1342,0BAA2035EF7DF8FB095DD0DDC90A2D434F2C2251A7A9C2204B299AC5D61C09FA,United States,Maryland,Baltimore,39.30459976196289,-76.64119720458984,"Comcast Cable Communications, LLC"
1343,59595A24C119FB7904FAD659482264DB9108442D21AA2BB3082491009CB1C089,United States,Maryland,Ellicott City,39.27259826660156,-76.86139678955078,USDA
1344,B0A2C91D5C49674606F307A93150A066CA44F1E41B3A85CEBB2E40723D5B46DE,United States,Maryland,Gaithersburg,39.14059829711914,-77.1978988647461,"Cogent Communications, LLC"
1345,26856E7718CD917CFB18FD25AA5BE98D45B98A8D278439ED21DA80927984DEC6,United States,Maryland,Nottingham,39.36399841308594,-76.45220184326172,Verizon Business
1346,D774D606A007C503667B11356965034ABEDCA4594CCBE06F9803D727AB7830AA,United States,Maryland,Silver Spring,39.08509826660156,-77.05899810791016,Verizon Business
1347,5ADC10399AC71FEB6F8CFF7EB600644798EEAE756C9C4A737FF981806BB51B80,United States,Maryland,Street,39.66899871826172,-76.37940216064453,Armstrong
1348,F1E554F31BB20CAACAE33EAD786D4F08154C7EC4BE19035A5643F7E5E858905A,United States,Massachusetts,Belmont,42.39350128173828,-71.18360137939453,Verizon Business
1349,3A91FDC73CC28CD7A8FAD4AC8879CA77C682C4CD3B379BF0D5A043FADA9A7C05,United States,Massachusetts,Boston,42.290401458740234,-71.07119750976562,"Comcast Cable Communications, LLC"
1350,85510D7237F2D7D8E1B6539E499AE3EF8249790F0B15D9375428D8E051C5B3F2,United States,Massachusetts,Boston,42.33639907836914,-71.03260040283203,"Comcast Cable Communications, LLC"
1351,8526585987A47F5E5F429D964CAC289CABDE978CA6431C4F0FD9B9D683FCBB10,United States,Massachusetts,Brockton,42.07740020751953,-71.04460144042969,"Comcast Cable Communications, LLC"
1352,25B29856626FA13E03ED4442B607ACDB0DE12BA780CA773E69A4DE5F024CBE40,United States,Massachusetts,Lowell,42.635101318359375,-71.30139923095703,"Comcast Cable Communications, LLC"
1353,E8EE946B41C6C9C21E4CCC95D28E6F1AF951B67C999AFFA227F2D7E54EB50101,United States,Massachusetts,North Reading,42.58259963989258,-71.09490203857422,Verizon Business
1354,518F574479AB7B1FA055A0109E8B1BF7333A79641A5D1B46D346224D3353131E,United States,Massachusetts,Worcester,42.30910110473633,-71.80010223388672,Charter Communications LLC
1355,CE46A0064F25E9B7DB29F48E69DA67A378EEEBD35CEDEE048C12CA64496DB6A1,United States,Michigan,Big Rapids,43.69269943237305,-85.47810363769531,Charter Communications LLC
1356,05BEB3D475750689448B76AD92C3133543805D6D05635236E1F08D6DBAE9AE84,United States,Michigan,Detroit,42.34550094604492,-83.05349731445312,"Comcast Cable Communications, LLC"
1357,612BA3916F0CE8292F220F7245A3B934256491861CB86D9E3228090002DC78C0,United States,Michigan,Detroit,42.38880157470703,-83.18949890136719,"Comcast Cable Communications, LLC"
1358,ED9B68A04098A6E3DF92596165FF72B1C567D7AC496D1718EB813B8190A9F1D3,United States,Michigan,Holly,42.785499572753906,-83.62210083007812,"Comcast Cable Communications, LLC"
1359,6E1D40B63E494B9BBC6D55E2B30DB09101173C5BE77708A60ECFB52B4040AD7C,United States,Michigan,McBain,44.21989822387695,-85.2302017211914,Merit Network Inc.
1360,AA5AC9CF650CDC49A31E759344EA60E738E82DAF638FB8DC59958F160517DB3B,United States,Michigan,Pickford,46.153099060058594,-84.37030029296875,Merit Network Inc.
1361,5F3EA057C250936D816491326E99F58345552A73008927429BF73F161A642A74,United States,Michigan,Southfield,42.494300842285156,-83.20719909667969,"Comcast Cable Communications, LLC"
1362,9032C4069B17EC506ADA368F49DEA08210A3B8664E3293D74FA9D9118FD2D10A,United States,Michigan,Troy,42.598201751708984,-83.11669921875,"Comcast Cable Communications, LLC"
1363,E5DFC174BA31412CA2562E36C087BFDBFE1C4DC5102A569DB8818BE284C0B823,United States,Michigan,Washington,42.72869873046875,-83.02790069580078,"Comcast Cable Communications, LLC"
1364,8E92884A73339D7C84F743DCB432DD98A5C6E8A12AE26701DBFDA98B9B2FC9D2,United States,Minnesota,Apple Valley,44.749900817871094,-93.20809936523438,Charter Communications LLC
1365,693C4E64F767DEC4B82683B65B12757AFB0171F71671C48B2109167A42BBA26E,United States,Minnesota,Cottage Grove,44.83060073852539,-92.93930053710938,"Comcast Cable Communications, LLC"
1366,2057FB9C6EF85CA56BCFA9EA96F0612B0B90189D20C2B828A66779F4D8BC961C,United States,Minnesota,Pine Island,44.20130157470703,-92.64630126953125,Bevcomm
1367,11537BBE4036EA490DFD400ED30CE38987A90A2319875B2C8FE0622B4FED313E,United States,Minnesota,Roseville,45.01390075683594,-93.15450286865234,"Comcast Cable Communications, LLC"
1368,DE77C447B3CF3329A10F2FF5F9487B5E69783735A8D0E78440D2356D97ABB720,United States,Minnesota,Saint Cloud,45.572200775146484,-94.2042007446289,Charter Communications LLC
1369,2431A9499B7B2E318F805C235A93A6713E6BD88E567192B63EA64395AEA74A41,United States,Minnesota,Saint Paul,44.89619827270508,-93.10359954833984,"Comcast Cable Communications, LLC"
1370,669086D52379E172BB26B2241FB75A772E85A895C07F32E464E98810E9CA0F76,United States,Minnesota,Saint Paul,44.91210174560547,-93.17169952392578,"Comcast Cable Communications, LLC"
1371,3CAEB43115D1C12F011D5683A044DB1CDE7AB82839AE25C086B4A09EE6051DAC,United States,Minnesota,Worthington,43.630001068115234,-95.60060119628906,Midcontinent Communications
1372,4F7BC70143410A7D562AD2D82CD0BD626ECF29DF2BF2CA0E49935EFF102FFA5A,United States,Mississippi,Starkville,33.4473991394043,-88.82050323486328,Mississippi State University
1373,D06F91E0F6E81DE4C677D1176ED70469A49E56C7B370C4B85A8FB859DDAC266F,United States,Missouri,Jackson,37.386600494384766,-89.65299987792969,Charter Communications LLC
1374,37AFD5007FFAEB153266B32EB940C921652FDFDFE5CB4A32A6FE8373F997FD2B,United States,Missouri,Lake Ozark,38.19860076904297,-92.63880157470703,Charter Communications LLC
1375,E9F216623A44C6141FBEAAFE0553CE8F562A49F5FE7AA45E1354D78C1AF12E5F,United States,Missouri,St Louis,38.584800720214844,-90.29959869384766,"AT&T Enterprises, LLC"
1376,881D906D85131AEA2FAD2F0F91A7105AAD254F9C1C050A086097671DD637B86C,United States,Missouri,St Louis,38.617000579833984,-90.25659942626953,Missouri Botanical Garden Board of Trustees
1377,5D49FE568D8C27C05077E09A3279A60C0759C836C219866D367F0ADA7208F1C5,United States,Missouri,St Louis,38.62369918823242,-90.45249938964844,Charter Communications LLC
1378,239262DE0F5A5A2D14D6891AB1D5FBFD7751CA6E39ECE24757CA7062DDF23139,United States,Missouri,St Louis,38.6432991027832,-90.25740051269531,Charter Communications LLC
1379,8A1C21E5BA2FAC26E5955973582F4AF99502D7A30BE97C7B1EB446A604588BDD,United States,Montana,Anaconda,46.128501892089844,-112.94229888916016,"Blackfoot Telephone Cooperative, Inc."
1380,E315B4C4D95C5C38AC56C7D7BE23B459F91C9AA5B01E23FD616E5DFB5B336B01,United States,Montana,Missoula,46.869598388671875,-113.99849700927734,University of Montana
1381,24131C135178F48382753CFE173AD0B0905565BD649983BB15CCF40F03D32125,United States,Nebraska,Omaha,41.268001556396484,-96.1156005859375,Cox Communications Inc.
1382,D3B0D37CCC10ACFB8EF756B3123E8393D854A1A1B2DA0EAC95B089AC09A7EA17,United States,Nebraska,Omaha,41.28839874267578,-95.99720001220703,"CenturyLink Communications, LLC"
1383,C1DA20DB93382F69BD06F281920E794CBC19FCC65D48B1C6B3498FEB932B2F6C,United States,Nebraska,Plattsmouth,41.0088005065918,-95.86979675292969,Windstream Communications LLC
1384,72713624A9D9ADE1954831E33EB52EC4DDBA1BCB3FABE71E6331CDB061B233E9,United States,Nevada,Las Vegas,36.17879867553711,-115.17150115966797,"CenturyLink Communications, LLC"
1385,55E8A00017A761F6A24E2673B475C5E449DEE5D0972C60AF3ABCF1803648AEE8,United States,New Hampshire,Londonderry,42.867401123046875,-71.37930297851562,"Comcast Cable Communications, LLC"
1386,22F4BDB657F2668D5894808D86BD85EA3C1A6E9DF7FF561B32798369901308F3,United States,New Hampshire,Manchester,42.962100982666016,-71.4489974975586,"Comcast Cable Communications, LLC"
1387,05FCB5A02C38E54CCD8C3739AC80785D0E904204D580F81485532F0E7920BC65,United States,New Hampshire,Nashua,42.7239990234375,-71.47899627685547,"Comcast Cable Communications, LLC"
1388,A775860261C6D041CF068AE7AEA97ACCE81F765EEF9B76BBF0138D59DAE7077C,United States,New Jersey,Clifton,40.88059997558594,-74.14559936523438,Cablevision Systems Corp.
1389,274383CDCCCCFFA633D11606FCBD8EAEAD312F89DD8A380A7D93E5D709DFA241,United States,New Jersey,Denville,40.88970184326172,-74.48470306396484,Cablevision Systems Corp.
1390,6FC8DD644B2933F7357077907B5DE6B4609F02792402EC77BFA4F899A4978BB5,United States,New Jersey,East Brunswick,40.432701110839844,-74.4197006225586,"Comcast Cable Communications, LLC"
1391,3995ABD471BF3C60729A38EF34CE38C99A50B0DC6CA33B4D3BBD740C88A3AC26,United States,New Jersey,Highlands,40.406700134277344,-73.98780059814453,Verizon Business
1392,5CD48940BFF68563CFF38A03EBCB770DF566AE5F2296DE96B754166ED9E27E55,United States,New Jersey,Hillsborough,40.479000091552734,-74.6272964477539,"Comcast Cable Communications, LLC"
1393,3D9CEC78EBD9EA8D291E0532C44FA78356CDFA540E7E5D278D0D029344691871,United States,New Jersey,Livingston,40.78730010986328,-74.32109832763672,Verizon Business
1394,8DBB7DC0D1CBD84F41130D53D316C7DEBB90D77EAE3A02041283B12044331BEA,United States,New Jersey,North Arlington,40.789798736572266,-74.13079833984375,Cablevision Lightpath LLC
1395,39A7BFD31FFFE67FAB18B4169977B45F1AD6E96945B943966E9FD4196E2B9904,United States,New Jersey,North Bergen,40.7963981628418,-74.02030181884766,Cablevision Systems Corp.
1396,F00AC4D7E4BCEDBA383BABB09369EC4DE77F95C11BD089A65AE6AD8C95A96AC6,United States,New Jersey,Wayne,40.945098876953125,-74.25309753417969,Cablevision Systems Corp.
1397,F5F80668E3F356DFA699BCE037300ADFA8D6C2C5DA30612CC8B1FD0F6B2E97E8,United States,New Mexico,Albuquerque,35.18709945678711,-106.66590118408203,University of New Mexico
1398,7B00831C856AD0CCEC10C06467DE670D3AFB6A61A6592BBD3DB586817C3ADE6C,United States,New York,Baldwin,40.65800094604492,-73.60260009765625,Cablevision Systems Corp.
1399,50C96EA90B50B4ADA4B7F74057CAB7B2730B7778296712CE3096F04B85365DC1,United States,New York,Buffalo,42.88249969482422,-78.81490325927734,Crown Castle Fiber LLC
1400,C8252A144F629F8E2CEBFEE00CD7BD09A41E720596DA466C52B46A798D081215,United States,New York,Buffalo,42.96849822998047,-78.74919891357422,Erie 1 BOCES
1401,F2EAE9925E0B4F64BDC20988F291C939081E995AC9E3367B27C71B7203364B41,United States,New York,Buffalo,42.973201751708984,-78.84750366210938,Erie 1 BOCES
1402,8669944EBEF8820E1D7261D7CC14B54FDE367A9A260EC5B3ABEFF8BD8D0DD009,United States,New York,Cicero,43.180999755859375,-76.10880279541016,Verizon Business
1403,F457B1DE2266A04CCF541104C7663E1832DB32595D298804AFBAD40A662068A7,United States,New York,Clifton Park,42.8656005859375,-73.7708969116211,Charter Communications Inc
1404,4933607804E7475FFEA8B527FA3BF1E3D8E104C94C3ECCE48CF30D865D4CA545,United States,New York,Farmingdale,40.73059844970703,-73.4312973022461,Cablevision Systems Corp.
1405,0394EF5476F8F6E9A335418F497C983190CA7FFDF6D98517BF75AD19204A45E0,United States,New York,Fredonia,42.432498931884766,-79.33290100097656,Dunkirk & Fredonia Telephone Company
1406,E92193D2C6268B978065909E85B14FF997A45F64BF72721E7B3DC49A7D6680A3,United States,New York,Ithaca,42.444400787353516,-76.49259948730469,Cornell University
1407,FEA7D7F9251B143C48CF512691F9C1931E2D55F82487864B00D27BB0E42E0360,United States,New York,Levittown,40.727901458740234,-73.51180267333984,Cablevision Systems Corp.
1408,0B67A1A2F83381B94CD93459BCB092E637F3EBEB9854BD15A29D74F4DB918185,United States,New York,Lockport,43.17210006713867,-78.69129943847656,Yahoo Holdings Inc.
1409,AF82298ABDD0DC35AA211B0EF62DA447AD193C0B23B423E3BEB47B48BC4789B0,United States,New York,Marlboro,41.60559844970703,-73.97149658203125,Charter Communications Inc
1410,82E9761B5AC1290A53BF56B6B9B40F3F95FFB264765406105C44693733F37E66,United States,New York,Merrick,40.666500091552734,-73.54550170898438,Cablevision Systems Corp.
1411,7C5B5C116738083460FA66CC16178DA4072F269E6E046D39C390DAB9D5D7A811,United States,New York,Monroe,41.33039855957031,-74.19059753417969,RCN
1412,27C968940C218DF537BE95AE915AC444F3985DAF23737A857611242C49122412,United States,New York,Monticello,41.65420150756836,-74.70240020751953,Charter Communications Inc
1413,2A222CC6AA876BCECA01F215ADE3804EA3640BCF1237CF1752C9D4B438D3D38B,United States,New York,Mount Vernon,40.903900146484375,-73.83699798583984,Charter Communications Inc
1414,7E88FD3E47F8C1D06DD2504240114C8A70B573ADF0647516396C9F13193D6330,United States,New York,New York,40.73590087890625,-73.99040222167969,Charter Communications Inc
1415,EA13CD920B2E9B044B6E603F9C2A9B70C478B8727AE7DD4D75D0C241C8B57C0C,United States,New York,New York,40.742801666259766,-73.97119903564453,Crown Castle Fiber LLC
1416,30F7329C8A7A493E3146A12712516E4905013A1720E17C889EC92EED21F10439,United States,New York,New York,40.7588996887207,-73.99130249023438,Verizon Business
1417,5B496752EE20551866EF468D75FDA5AF91E38E255A4B16BE687E38A2A7E335A6,United States,New York,New York,40.782798767089844,-73.97450256347656,American Museum of Natural History
1418,024B24F68CE09F15C01EDDCEB35153AFE43553C8CD4B88685CADAF756CCCFF45,United States,New York,Niagara Falls,43.09299850463867,-78.9635009765625,Charter Communications Inc
1419,95E827E97D7B5BF0BB24E339472F59994093221BB3520F0CC665DDAD25A668A5,United States,New York,Rochester,43.207801818847656,-77.66020202636719,Charter Communications Inc
1420,A96611D879E238C71A7118ACE95F0B7B40580782E1DC3C9ACA4AC73FE34A9974,United States,New York,Stony Brook,40.90760040283203,-73.12200164794922,State University of New York at Stony Brook
1421,C8A2420E55E2F0C672362C526F236C22C79CE168678A02ABE3D6E2C8E6F44DA5,United States,New York,Syracuse,43.103599548339844,-76.12909698486328,Verizon Business
1422,8820600F7B04EF4B3D1AB5A5D103A776530936AC304141DC69054D97CBD85932,United States,New York,The Bronx,40.83430099487305,-73.92350006103516,Cablevision Systems Corp.
1423,0D88D43405A8753B977FE12A4D842D454AB1FB2953637C87B5DD4389328A411D,United States,New York,The Bronx,40.854698181152344,-73.92179870605469,Cablevision Systems Corp.
1424,334BDE7E5910DC3010A2A7F30DCFD24E3AB49495693F8764226C236084409562,United States,New York,The Bronx,40.87300109863281,-73.82330322265625,Cablevision Systems Corp.
1425,D07FE94F766D7C10C8FC7E2061762A3F77B83DEAF3449AD3675C59C000356D90,United States,New York,The Bronx,40.888099670410156,-73.84140014648438,Cablevision Systems Corp.
1426,50DB841011C3678DE2CE487F162A4F1FB3501343006386439494CF7F82D0872E,United States,New York,White Plains,41.012901306152344,-73.75589752197266,Cablevision Systems Corp.
1427,AE6D68817C370A6B88AA694B69FEF2BAF72C499E51A29F558AFA6C167131E39F,United States,North Carolina,Apex,35.71780014038086,-78.8427963256836,"AT&T Enterprises, LLC"
1428,5E2F1847988F87D465721D7FFB566D3882D583397CA258D9709A49C2DF69DA94,United States,North Carolina,Charlotte,35.24259948730469,-80.74099731445312,Verizon Business
1429,069D74F447388DD0402B8D642E29B099E7B03F412EF64C8AB485CC6B60137FDA,United States,North Carolina,Durham,36.089698791503906,-78.92970275878906,University of North Carolina at Chapel Hill
1430,8A7ED676A50B6A362C4443DB3AC2949874C9174742E712B5B7719BD3BED75ACB,United States,North Carolina,Kannapolis,35.48379898071289,-80.60310363769531,"Castle & Cooke North Carolina, LLC"
1431,D00D7F20EB312294E05D5F31519AAC85BF84ED17D8C03F466AF0CF9A1BACE74B,United States,North Carolina,Morganton,35.74639892578125,-81.67739868164062,Google LLC
1432,775FA1E14F0A49C7E0EF80663F0E3D8C8580DF7297555616355AEA6A619301C2,United States,North Carolina,Pinetops,35.784000396728516,-77.63069915771484,"Level 3 Parent, LLC"
1433,2F6CAEE1246FB60839AB17576B82BF28877D9E71DFFD64F3BA69D29E7D377ED4,United States,North Carolina,Raleigh,35.83340072631836,-78.57990264892578,Charter Communications Inc
1434,36997D39F3249829C069B4AA7AE75D2E743571DEC767E02EE75ABA3B418705D8,United States,North Carolina,Wake Forest,35.98249816894531,-78.53759765625,Charter Communications Inc
1435,90977C0D91B4D1B9C9BB7BC5210850C2E15A83FBF0CDB8E721CCC8DD405B7CE2,United States,Ohio,Athens,39.327701568603516,-82.09960174560547,Ohio University
1436,2B27A7445AFBB546E5AF0061BF93C4FBFBDC6F2763678AF91514265109792F7C,United States,Ohio,Cincinnati,39.07350158691406,-84.36740112304688,Cincinnati Bell Telephone Company LLC
1437,E0D99B4B03E6930A959839E297C8C7B2553F3819C87A32E63408037A51D2D289,United States,Ohio,Columbus,39.9452018737793,-82.97380065917969,Charter Communications Inc
1438,BFE7E7332064369E08A52DAD9639CB986F15C9B79F499C91BB61976940CE2B57,United States,Ohio,Columbus,40.02330017089844,-83.08589935302734,Breezeline
1439,E97F80122FC48950BE9C8D74680B0A24B335DC46DC5648D32837F13A689A35F9,United States,Ohio,Galloway,39.91310119628906,-83.16239929199219,"AT&T Enterprises, LLC"
1440,48F70136CC08B6A7573485577356B491743E41C2D06D6F8B743A0D4CB7374F18,United States,Ohio,Kent,41.147499084472656,-81.34149932861328,Unknown
1441,7C7743415B4C1676DE3BF1C72DB91919BD013C432550C7C579BEA0E377F80BF0,United States,Ohio,Lancaster,39.71839904785156,-82.6072998046875,Charter Communications Inc
1442,299B73CCCD014B600C2B02EFBC410E66551CD3D6AAE74C6643AAE9BF43E7970E,United States,Ohio,Marysville,40.24789810180664,-83.36090087890625,Charter Communications Inc
1443,58FEF3FC932D81A987092D3E6DC51AEC7B32A05D502380EF7B52D6F9129B8A51,United States,Ohio,Toledo,41.669700622558594,-83.60710144042969,University of Toledo
1444,7B682AF1EE27E950E3A1247126311F64687A3748A61AEC476498AB919DA08026,United States,Ohio,Toledo,41.70880126953125,-83.60530090332031,"Buckeye Cablevision, Inc."
1445,EB81C72E5C8DD530215373432574E637484B817C03CF89D453523CFE1F206C8F,United States,Oklahoma,Edmond,35.62110137939453,-97.47570037841797,Rackspace Hosting
